2020/5/14,自營商,0,0,-1518939,-1518939
2020/5/15,自營商,0,0,23835,23835
2020/5/18,自營商,0,0,1349424,1349424
2020/5/19,自營商,0,0,-2933128,-2933128
2020/5/20,自營商,0,0,2441744,2441744
2020/5/21,自營商,0,0,2851164,2851164
2020/5/22,自營商,0,0,1100950,1100950
2020/5/25,自營商,0,0,-2896882,-2896882
2020/5/26,自營商,0,0,-1587872,-1587872
2020/5/27,自營商,0,0,-94790,-94790
2020/5/28,自營商,0,0,-271924,-271924
2020/5/29,自營商,0,0,235944,235944
2020/6/1,自營商,0,0,-3485379,-3485379
2020/6/2,自營商,0,0,522488,522488
2020/6/3,自營商,0,0,-2199313,-2199313
2020/6/4,自營商,0,0,-1082745,-1082745
2020/6/5,自營商,0,0,741052,741052
2020/6/8,自營商,0,0,-2771520,-2771520
2020/6/9,自營商,0,0,1448046,1448046
2020/6/10,自營商,0,0,2132546,2132546
2020/6/11,自營商,0,0,-904416,-904416
2020/6/12,自營商,0,0,1493932,1493932
2020/6/15,自營商,0,0,-922911,-922911
2020/6/16,自營商,0,0,-3138427,-3138427
2020/6/17,自營商,0,0,-5015761,-5015761
2020/6/18,自營商,0,0,836365,836365
2020/6/19,自營商,0,0,-484150,-484150
2020/6/22,自營商,0,0,1795275,1795275
2020/6/23,自營商,0,0,336369,336369
2020/6/24,自營商,0,0,-2294220,-2294220
2020/6/29,自營商,0,0,3523004,3523004
2020/6/30,自營商,0,0,715945,715945
2020/7/1,自營商,0,0,-2693388,-2693388
2020/7/2,自營商,0,0,1436596,1436596
2020/7/3,自營商,0,0,-2591879,-2591879
2020/7/6,自營商,0,0,-2260255,-2260255
2020/7/7,自營商,0,0,1625690,1625690
2020/7/8,自營商,0,0,1530435,1530435
2020/7/9,自營商,0,0,3716055,3716055
2020/7/10,自營商,0,0,-4807421,-4807421
2020/7/13,自營商,0,0,4522913,4522913
2020/7/14,自營商,0,0,2760021,2760021
2020/7/15,自營商,0,0,-2558382,-2558382
2020/7/16,自營商,0,0,3847816,3847816
2020/7/17,自營商,0,0,-1604085,-1604085
2020/7/20,自營商,0,0,4121945,4121945
2020/7/21,自營商,0,0,820880,820880
2020/7/22,自營商,0,0,-3581587,-3581587
2020/7/23,自營商,0,0,7830780,7830780
2020/7/24,自營商,0,0,-2437162,-2437162
2020/7/27,自營商,0,0,-412243,-412243
2020/7/28,自營商,0,0,-4451577,-4451577
2020/7/29,自營商,0,0,-2442868,-2442868
2020/7/30,自營商,0,0,2705476,2705476
